game_year,player_with_id,pitcher
2020,Devin Smeltzer - 656970,656970
2020,Cody Stashak - 664054,664054
2020,Caleb Thielbar - 573204,573204
2020,Lewis Thorpe - 626929,626929
2020,Matt Wisler - 605538,605538
2020,Sandy Alcantara - 645261,645261
2020,Richard Bleier - 542947,542947
2020,Brad Boxberger - 502202,502202
2020,Jeff Brigham - 656257,656257
2020,Daniel Castano - 641447,641447
2020,Robert Dugger - 667498,667498
2020,Brett Eibner - 518649,518649
2020,Yimi Garcia - 554340,554340
2020,Braxton Garrett - 666129,666129
2020,Jorge Guzman - 660422,660422
2020,Elieser Hernandez - 622694,622694
2020,Jordan Holloway - 656548,656548
2020,James Hoyt - 624586,624586
2020,Brandon Kintzler - 445213,445213
2020,Brandon Leibrandt - 605335,605335
2020,Pablo Lopez - 641154,641154
2020,Humberto Mejia - 650668,650668
2020,Brian Moran - 572383,572383
2020,Mike Morin - 573046,573046
2020,Nick Neidert - 663734,663734
2020,Johan Quezada - 629498,629498
2020,Trevor Rogers - 669432,669432
2020,Sixto Sanchez - 664350,664350
2020,Justin Shafer - 596101,596101
2020,Sterling Sharp - 643532,643532
2020,Caleb Smith - 592761,592761
2020,Josh A. Smith - 595001,595001
2020,Josh D. Smith - 605479,605479
2020,Ryne Stanek - 592773,592773
2020,Stephen Tarpley - 605501,605501
2020,Jesus Tinoco - 622786,622786
2020,Jose Urena - 570632,570632
2020,Pat Venditte - 519381,519381
2020,Alex Vesia - 681911,681911
2020,Nick Vincent - 543883,543883
2020,Jordan Yamamoto - 657141,657141
2020,Shaun Anderson - 641312,641312
2020,Tyler Anderson - 542881,542881
2020,Caleb Baragar - 670056,670056
2020,Trevor Cahill - 502239,502239
2020,Sam Coonrod - 656322,656322
2020,Johnny Cueto - 456501,456501
2020,Jarlin Garcia - 606424,606424
2020,Rico Garcia - 670329,670329
2020,Kevin Gausman - 592332,592332
2020,Trevor Gott - 641627,641627
2020,Dany Jimenez - 666204,666204
2020,Conner Menez - 669214,669214
2020,Wandy Peralta - 593974,593974
2020,Dereck Rodriguez - 605446,605446
2020,Tyler Rogers - 643511,643511
2020,Jeff Samardzija - 502188,502188
2020,Sam Selman - 572125,572125
2020,Drew Smyly - 592767,592767
2020,Andrew Suarez - 605498,605498
2020,Tony Watson - 453265,453265
2020,Logan Webb - 657277,657277
2020,Tyler Alexander - 641302,641302
2020,Matthew Boyd - 571510,571510
2020,Beau Burrows - 663366,663366
2020,Anthony Castro - 621593,621593
2020,Jose Cisnero - 542585,542585
2020,Buck Farmer - 571656,571656
2020,Carson Fulmer - 608334,608334
2020,Michael Fulmer - 605242,605242
2020,Kyle Funkhouser - 608335,608335
2020,Bryan Garcia - 650530,650530
2020,Rony Garcia - 665621,665621
2020,Joe Jimenez - 641729,641729
2020,David McKay - 641853,641853
2020,Casey Mize - 663554,663554
2020,Daniel Norris - 596057,596057
2020,Ivan Nova - 467100,467100
2020,Nick Ramirez - 598286,598286
2020,John Schreiber - 670167,670167
2020,Tarik Skubal - 669373,669373
2020,Gregory Soto - 642397,642397
2020,Spencer Turnbull - 605513,605513
2020,Jordan Zimmermann - 519455,519455
2020,Scott Alexander - 518397,518397
2020,Pedro Baez - 520980,520980
2020,Walker Buehler - 621111,621111
2020,Caleb Ferguson - 657571,657571
2020,Dylan Floro - 571670,571670
2020,Tony Gonsolin - 664062,664062
2020,Victor Gonzalez - 624647,624647
2020,Brusdar Graterol - 660813,660813
2020,Kenley Jansen - 445276,445276
2020,Joe Kelly - 523260,523260
2020,Clayton Kershaw - 477132,477132
2020,Adam Kolarek - 592473,592473
2020,Dustin May - 669160,669160
2020,Jake McGee - 459429,459429
2020,Dennis Santana - 642701,642701
2020,Josh Sborz - 622250,622250
2020,Ross Stripling - 548389,548389
2020,Blake Treinen - 595014,595014
2020,Julio Urias - 628711,628711
2020,Mitch White - 669952,669952
2020,Alex Wood - 622072,622072
2020,Dellin Betances - 476454,476454
2020,Brad Brach - 542960,542960
2020,Miguel Castro - 612434,612434
2020,Edwin Diaz - 621242,621242
2020,Jeurys Familia - 544727,544727
2020,Robert Gsellman - 607229,607229
2020,Jared Hughes - 453172,453172
2020,Ariel Jurado - 642558,642558
2020,Franklyn Kilome - 642584,642584
2020,Walker Lockett - 621141,621141
2020,Seth Lugo - 607625,607625
2020,Steven Matz - 571927,571927
2020,Corey Oswalt - 621261,621261
2020,David Peterson - 656849,656849
2020,Rick Porcello - 519144,519144
2020,Erasmo Ramirez - 541640,541640
2020,Paul Sewald - 623149,623149
2020,Chasen Shreve - 592741,592741
2020,Drew Smith - 622098,622098
2020,Hunter Strickland - 519326,519326
2020,Michael Wacha - 608379,608379
2020,Justin Wilson - 458677,458677
2020,Jacob deGrom - 594798,594798
2020,Jose Alvarez - 501625,501625
2020,Jake Arrieta - 453562,453562
2020,Connor Brogdon - 641401,641401
2020,Garrett Cleavinger - 664076,664076
2020,Austin Davis - 656354,656354
2020,Zach Eflin - 621107,621107
2020,Deolis Guerra - 500610,500610
2020,David Hale - 571735,571735
2020,Heath Hembree - 592390,592390
2020,Spencer Howard - 675921,675921
2020,Tommy Hunter - 488984,488984
2020,Cole Irvin - 608344,608344
2020,Trevor Kelley - 665001,665001
2020,Mauricio Llovera - 661440,661440
2020,Reggie McClain - 596035,596035
2020,Adonis Medina - 658431,658431
2020,Adam Morgan - 605388,605388
2020,Hector Neris - 593576,593576
2020,Aaron Nola - 605400,605400
2020,Blake Parker - 453284,453284
2020,David Phelps - 475479,475479
2020,Nick Pivetta - 601713,601713
2020,JoJo Romero - 668941,668941
2020,Ramon Rosso - 665759,665759
2020,Ranger Suarez - 624133,624133
2020,Vince Velasquez - 592826,592826
2020,Zack Wheeler - 554430,554430
2020,Brandon Workman - 519443,519443
2020,Jason Adam - 592094,592094
2020,Adbert Alzolay - 640470,640470
2020,Rex Brothers - 571521,571521
2020,Andrew Chafin - 605177,605177
2020,Tyler Chatwood - 543022,543022
2020,Yu Darvish - 506433,506433
2020,Matt Dermody - 571616,571616
2020,Kyle Hendricks - 543294,543294
2020,Jeremy Jeffress - 502026,502026
2020,Craig Kimbrel - 518886,518886
2020,Jon Lester - 452657,452657
2020,Dillon Maples - 596027,596027
2020,Brailyn Marquez - 666622,666622
2020,Tyson Miller - 668338,668338
2020,Alec Mills - 621219,621219
2020,James Norwood - 656803,656803
2020,Josh Osich - 592612,592612
2020,Jose Quintana - 500779,500779
2020,Colin Rea - 607067,607067
2020,Kyle Ryan - 594986,594986
2020,Casey Sadler - 594987,594987
2020,Ryan Tepera - 572193,572193
2020,Duane Underwood Jr. - 621249,621249
2020,Rowan Wick - 592858,592858
2020,Brad Wieck - 623364,623364
2020,Dan Winkler - 595465,595465
2020,Drew Anderson - 623454,623454
2020,Aaron Bummer - 607481,607481
2020,Zack Burdi - 641420,641420
2020,Dylan Cease - 656302,656302
2020,Steve Cishek - 518553,518553
2020,Alex Colome - 517008,517008
2020,Jimmy Cordero - 622772,622772
2020,Garrett Crochet - 676979,676979
2020,Ross Detwiler - 446321,446321
2020,Dane Dunning - 641540,641540
2020,Bernardo Flores Jr. - 641576,641576
2020,Matt Foster - 641582,641582
2020,Jace Fry - 605240,605240
2020,Lucas Giolito - 608337,608337
2020,Gio Gonzalez - 461829,461829
2020,Ian Hamilton - 641656,641656
2020,Kelvin Herrera - 516969,516969
2020,Codi Heuer - 676051,676051
2020,Dallas Keuchel - 572971,572971
2020,Brady Lail - 621078,621078
2020,Jimmy Lambert - 669424,669424
2020,Reynaldo Lopez - 625643,625643
2020,Evan Marshall - 605359,605359
2020,Alex McRae - 656725,656725
2020,Carlos Rodon - 607074,607074
2020,Jose Ruiz - 614179,614179
2020,Jonathan Stiever - 680692,680692
2020,Tejay Antone - 622088,622088
2020,Trevor Bauer - 545333,545333
2020,Jesse Biddle - 592145,592145
2020,Archie Bradley - 605151,605151
2020,Luis Castillo - 622491,622491
2020,Jose De Leon - 592254,592254
2020,Anthony DeSclafani - 543101,543101
2020,Amir Garrett - 607237,607237
2020,Sonny Gray - 543243,543243
2020,Raisel Iglesias - 628452,628452
2020,Nate Jones - 518858,518858
2020,Joel Kuhnel - 669270,669270
2020,Michael Lorenzen - 547179,547179
2020,Tyler Mahle - 641816,641816
2020,Wade Miley - 489119,489119
2020,Brooks Raley - 548384,548384
2020,Cody Reed - 642003,642003
2020,Sal Romano - 607219,607219
2020,Lucas Sims - 608371,608371
2020,Robert Stephenson - 596112,596112
2020,Pedro Strop - 467008,467008
2020,Tyler Thornburg - 592804,592804
2020,Genesis Cabrera - 650893,650893
2020,Nabil Crismatt - 622503,622503
2020,Jesus Cruz - 672911,672911
2020,Seth Elledge - 676220,676220
2020,Junior Fernandez - 658551,658551
2020,Jack Flaherty - 656427,656427
2020,Giovanny Gallegos - 606149,606149
2020,John Gant - 607231,607231
2020,Austin Gomber - 596295,596295
2020,Ryan Helsley - 664854,664854
2020,Dakota Hudson - 641712,641712
2020,Rob Kaminsky - 641739,641739
2020,Kwang Hyun Kim - 547942,547942
2020,Carlos Martinez - 593372,593372
2020,Ryan Meisinger - 664682,664682
2020,Andrew Miller - 453192,453192
2020,Johan Oviedo - 670912,670912
2020,Daniel Ponce de Leon - 594965,594965
2020,Roel Ramirez - 641995,641995
2020,Alex Reyes - 621052,621052
2020,Ricardo Sanchez - 645307,645307
2020,Adam Wainwright - 425794,425794
2020,Tyler Webb - 643778,643778
2020,Kodi Whitley - 676831,676831
2020,Jake Woodford - 663765,663765
2020,Logan Allen - 663531,663531
2020,Shane Bieber - 669456,669456
2020,Carlos Carrasco - 471911,471911
2020,Adam Cimber - 643256,643256
2020,Aaron Civale - 650644,650644
2020,Mike Clevinger - 605182,605182
2020,Brad Hand - 543272,543272
2020,Cam Hill - 657611,657611
2020,James Karinchak - 675916,675916
2020,Dominic Leone - 608678,608678
2020,Phil Maton - 664208,664208
2020,Triston McKenzie - 663474,663474
2020,Kyle Nelson - 669459,669459
2020,Oliver Perez - 424144,424144
2020,Zach Plesac - 668676,668676
2020,Adam Plutko - 592644,592644
2020,Cal Quantrill - 615698,615698
2020,Nick Wittgren - 621295,621295
2020,Matt Barnes - 598264,598264
2020,Ryan Brasier - 518489,518489
2020,Colten Brewer - 605155,605155
2020,Austin Brice - 592169,592169
2020,Dylan Covey - 592229,592229
2020,Nathan Eovaldi - 543135,543135
2020,Zack Godley - 643327,643327
2020,Matt Hall - 664180,664180
2020,Kyle Hart - 606996,606996
2020,Heath Hembree - 592390,592390
2020,Darwinzon Hernandez - 650382,650382
2020,Tanner Houck - 656557,656557
2020,Mike Kickham - 592464,592464
2020,Robinson Leyer - 622490,622490
2020,Chris Mazza - 607391,607391
2020,Josh Osich - 592612,592612
2020,Martin Perez - 527048,527048
2020,Nick Pivetta - 601713,601713
2020,Jeffrey Springs - 605488,605488
2020,Robert Stock - 476594,476594
2020,Domingo Tapia - 593619,593619
2020,Josh Taylor - 657031,657031
2020,Andrew Triggs - 592811,592811
2020,Phillips Valdez - 570488,570488
2020,Marcus Walden - 519393,519393
2020,Ryan Weber - 543901,543901
2020,Brandon Workman - 519443,519443
2020,Austin Adams - 613534,613534
2020,Dan Altavilla - 656186,656186
2020,Michel Baez - 673258,673258
2020,David Bednar - 670280,670280
2020,Mike Clevinger - 605182,605182
2020,Zach Davies - 605200,605200
2020,Javy Guerra - 642770,642770
2020,Tim Hill - 657612,657612
2020,Pierce Johnson - 572955,572955
2020,Dinelson Lamet - 659275,659275
2020,Joey Lucchesi - 664192,664192
2020,Adrian Morejon - 670970,670970
2020,Chris Paddack - 663978,663978
2020,Emilio Pagan - 641941,641941
2020,Luis Patino - 672715,672715
2020,Luis Perdomo - 606131,606131
2020,Drew Pomeranz - 519141,519141
2020,Cal Quantrill - 615698,615698
2020,Garrett Richards - 572070,572070
2020,Trevor Rosenthal - 572096,572096
2020,Craig Stammen - 489334,489334
2020,Matt Strahm - 621381,621381
2020,Ryan Weathers - 677960,677960
2020,Taylor Williams - 592865,592865
2020,Kirby Yates - 489446,489446
2020,Tyler Bashlor - 641341,641341
2020,Steven Brault - 643230,643230
2020,JT Brubaker - 664141,664141
2020,Nick Burdi - 595897,595897
2020,Blake Cederlind - 664977,664977
2020,Kyle Crick - 605195,605195
2020,Austin Davis - 656354,656354
2020,Miguel Del Pozo - 600887,600887
2020,Robbie Erlin - 572362,572362
2020,Michael Feliz - 593140,593140
2020,Geoff Hartlieb - 664129,664129
2020,Derek Holland - 502706,502706
2020,Clay Holmes - 605280,605280
2020,Sam Howard - 607572,607572
2020,Keone Kela - 605309,605309
2020,Mitch Keller - 656605,656605
2020,Chad Kuhl - 641771,641771
2020,Nick Mears - 683232,683232
2020,Joe Musgrove - 605397,605397
2020,Dovydas Neverauskas - 596720,596720
2020,Cody Ponce - 664074,664074
2020,Yacksel Rios - 605441,605441
2020,Richard Rodriguez - 593144,593144
2020,Chris Stratton - 608717,608717
2020,Nick Tropeano - 607374,607374
2020,Nik Turley - 543867,543867
2020,Brandon Waddell - 663399,663399
2020,Trevor Williams - 592866,592866
2020,Yency Almonte - 622075,622075
2020,Daniel Bard - 453268,453268
2020,Ryan Castellani - 624418,624418
2020,Wade Davis - 451584,451584
2020,Jairo Diaz - 545064,545064
2020,Phillip Diehl - 670426,670426
2020,Tommy Doyle - 656382,656382
2020,Carlos Estevez - 608032,608032
2020,Kyle Freeland - 607536,607536
2020,Mychal Givens - 571710,571710
2020,Chi Chi Gonzalez - 592346,592346
2020,Ashton Goudeau - 623485,623485
2020,Jon Gray - 592351,592351
2020,Joe Harvey - 642840,642840
2020,Jeff Hoffman - 656546,656546
2020,Tyler Kinley - 641755,641755
2020,German Marquez - 608566,608566
2020,Jose Mujica - 620445,620445
2020,James Pazos - 572021,572021
2020,AJ Ramos - 573109,573109
2020,Antonio Santos - 665733,665733
2020,Antonio Senzatela - 622608,622608
2020,Jesus Tinoco - 622786,622786
2020,Kolby Allard - 663465,663465
2020,Wes Benjamin - 605138,605138
2020,Jesse Chavez - 445926,445926
2020,Kyle Cody - 621129,621129
2020,Demarcus Evans - 663770,663770
2020,Luke Farrell - 608652,608652
2020,Luis Garcia - 472610,472610
2020,Ian Gibaut - 664139,664139
2020,Kyle Gibson - 502043,502043
2020,Nick Goody - 580792,580792
2020,Taylor Hearn - 621368,621368
2020,Jimmy Herget - 623474,623474
2020,Jonathan Hernandez - 642546,642546
2020,John King - 667463,667463
2020,Corey Kluber - 446372,446372
2020,Jose Leclerc - 600917,600917
2020,Jordan Lyles - 543475,543475
2020,Lance Lynn - 458681,458681
2020,Brett Martin - 656685,656685
2020,Mike Minor - 501985,501985
2020,Rafael Montero - 606160,606160
2020,Juan Nicasio - 504379,504379
2020,Joe Palumbo - 643478,643478
2020,Joely Rodriguez - 570257,570257
2020,Edinson Volquez - 450172,450172
2020,Chance Adams - 664856,664856
2020,Scott Barlow - 605130,605130
2020,Scott Blewett - 656240,656240
2020,Ronald Bolanos - 671790,671790
2020,Kris Bubic - 663460,663460
2020,Danny Duffy - 518633,518633
2020,Foster Griffin - 656492,656492
2020,Jesse Hahn - 534910,534910
2020,Matt Harvey - 518774,518774
2020,Carlos Hernandez - 672578,672578
2020,Greg Holland - 518813,518813
2020,Jakob Junis - 596001,596001
2020,Brad Keller - 641745,641745
2020,Ian Kennedy - 453178,453178
2020,Jorge Lopez - 605347,605347
2020,Richard Lovelady - 663992,663992
2020,Kevin McCarthy - 641838,641838
2020,Mike Montgomery - 543557,543557
2020,Jake Newberry - 623470,623470
2020,Randy Rosario - 600968,600968
2020,Trevor Rosenthal - 572096,572096
2020,Brady Singer - 663903,663903
2020,Glenn Sparkman - 642098,642098
2020,Gabe Speier - 642100,642100
2020,Josh Staumont - 622251,622251
2020,Kyle Zimmer - 622092,622092
2020,Tyler Zuber - 676604,676604
2020,Chase Anderson - 502624,502624
2020,Anthony Bass - 542914,542914
2020,Travis Bergen - 664157,664157
2020,Ryan Borucki - 621366,621366
2020,A.J. Cole - 595918,595918
2020,Rafael Dolis - 503569,503569
2020,Wilmer Font - 521655,521655
2020,Sam Gaviglio - 543208,543208
2020,Ken Giles - 571704,571704
2020,Thomas Hatch - 641672,641672
2020,Anthony Kay - 641743,641743
2020,Julian Merryweather - 657240,657240
2020,Brian Moran - 572383,572383
2020,Patrick Murphy - 641907,641907
2020,Nate Pearson - 663878,663878
2020,Hector Perez - 660431,660431
2020,Robbie Ray - 592662,592662
2020,Sean Reid-Foley - 656887,656887
2020,Tanner Roark - 543699,543699
2020,Jordan Romano - 605447,605447
2020,Hyun Jin Ryu - 547943,547943
2020,Matt Shoemaker - 533167,533167
2020,Ross Stripling - 548389,548389
2020,Trent Thornton - 663423,663423
2020,Jacob Waguespack - 621097,621097
2020,Taijuan Walker - 592836,592836
2020,Shun Yamaguchi - 685493,685493
2020,T.J. Zeuch - 643615,643615
2020,Dan Altavilla - 656186,656186
2020,Brandon Brennan - 592165,592165
2020,Nestor Cortes - 641482,641482
2020,Justin Dunn - 643290,643290
2020,Carl Edwards Jr. - 605218,605218
2020,Aaron Fletcher - 667465,667465
2020,Seth Frankoff - 571676,571676
2020,Joey Gerber - 680702,680702
2020,Marco Gonzales - 594835,594835
2020,Kendall Graveman - 608665,608665
2020,Zac Grotz - 665093,665093
2020,Taylor Guilbeau - 607555,607555
2020,Yoshihisa Hirano - 673633,673633
2020,Yusei Kikuchi - 579328,579328
2020,Brady Lail - 621078,621078
2020,Walker Lockett - 621141,621141
2020,Matt Magill - 543483,543483
2020,Nick Margevicius - 676606,676606
2020,Anthony Misiewicz - 664948,664948
2020,Ljay Newsome - 664714,664714
2020,Yohan Ramirez - 670990,670990
2020,Casey Sadler - 594987,594987
2020,Bryan Shaw - 543766,543766
2020,Justus Sheffield - 656954,656954
2020,Erik Swanson - 657024,657024
2020,Taijuan Walker - 592836,592836
2020,Taylor Williams - 592865,592865
2020,Jimmy Yacabonis - 642231,642231
2021,Joan Adon - 672851,672851
2021,Luis Avilan - 501593,501593
2021,Alberto Baldonado - 593604,593604
2021,Sam Clay - 621348,621348
2021,Patrick Corbin - 571578,571578
2021,Paolo Espino - 502179,502179
2021,Erick Fedde - 607200,607200
2021,Kyle Finnegan - 640448,640448
2021,Josiah Gray - 680686,680686
2021,Javy Guerra - 457915,457915
2021,Brad Hand - 543272,543272
2021,Ryne Harper - 607560,607560
2021,Will Harris - 501789,501789
2021,Daniel Hudson - 543339,543339
2021,Gabe Klobosits - 656620,656620
2021,Jon Lester - 452657,452657
2021,Kyle Lobstein - 543456,543456
2021,Andres Machado - 600921,600921
2021,Kyle McGowin - 641851,641851
2021,Justin Miller - 502522,502522
2021,Patrick Murphy - 641907,641907
2021,Sean Nolin - 543594,543594
2021,Tanner Rainey - 663432,663432
2021,Jefry Rodriguez - 622446,622446
2021,Josh Rogers - 642028,642028
2021,Jhon Romero - 664584,664584
2021,Joe Ross - 605452,605452
2021,Max Scherzer - 453286,453286
2021,Stephen Strasburg - 544931,544931
2021,Wander Suero - 593833,593833
2021,Mason Thompson - 666168,666168
2021,Austin Voth - 608723,608723
2021,Albert Abreu - 656061,656061
2021,Zack Britton - 502154,502154
2021,Luis Cessa - 570666,570666
2021,Aroldis Chapman - 547973,547973
2021,Gerrit Cole - 543037,543037
2021,Nestor Cortes - 641482,641482
2021,Deivi Garcia - 665620,665620
2021,Domingo German - 593334,593334
2021,Luis Gil - 661563,661563
2021,Chad Green - 643338,643338
2021,Andrew Heaney - 571760,571760
2021,Clay Holmes - 605280,605280
2021,Michael King - 650633,650633
2021,Corey Kluber - 446372,446372
2021,Brody Koerner - 621259,621259
2021,Brooks Kriske - 621139,621139
2021,Jonathan Loaisiga - 642528,642528
2021,Lucas Luetge - 476595,476595
2021,Jordan Montgomery - 656756,656756
2021,Nick Nelson - 656793,656793
2021,Darren O'Day - 503285,503285
2021,Wandy Peralta - 593974,593974
2021,Stephen Ridings - 670050,670050
2021,Joely Rodriguez - 570257,570257
2021,Sal Romano - 607219,607219
2021,Clarke Schmidt - 657376,657376
2021,Luis Severino - 622663,622663
2021,Jameson Taillon - 592791,592791
2021,Justin Wilson - 458677,458677
2021,Asher Wojciechowski - 592879,592879
2021,Bryan Abreu - 650556,650556
2021,Pedro Baez - 520980,520980
2021,Brandon Bielak - 656232,656232
2021,Kent Emanuel - 592288,592288
2021,Luis Garcia - 677651,677651
2021,Yimi Garcia - 554340,554340
2021,Ralph Garza Jr. - 621248,621248
2021,Kendall Graveman - 608665,608665
2021,Zack Greinke - 425844,425844
2021,Ryan Hartman - 670057,670057
2021,Tyler Ivey - 663959,663959
2021,Josh James - 657624,657624
2021,Cristian Javier - 664299,664299
2021,Seth Martinez - 661527,661527
2021,Phil Maton - 664208,664208
2021,Lance McCullers Jr. - 621121,621121
2021,Rafael Montero - 606160,606160
2021,Jake Odorizzi - 543606,543606
2021,Enoli Paredes - 660600,660600
2021,Ryan Pressly - 519151,519151
2021,Brooks Raley - 548384,548384
2021,Nivaldo Rodriguez - 670550,670550
2021,Andre Scrubb - 668687,668687
2021,Joe Smith - 501925,501925
2021,Peter Solomon - 656981,656981
2021,Ryne Stanek - 592773,592773
2021,Blake Taylor - 642130,642130
2021,Jose Urquidy - 664353,664353
2021,Framber Valdez - 664285,664285
2021,Domingo Acevedo - 642758,642758
2021,Chris Bassitt - 605135,605135
2021,Cam Bedrosian - 592135,592135
2021,Paul Blackburn - 621112,621112
2021,Andrew Chafin - 605177,605177
2021,Jake Diekman - 518617,518617
2021,Michael Feliz - 593140,593140
2021,Mike Fiers - 571666,571666
2021,Reymin Guduan - 594056,594056
2021,Deolis Guerra - 500610,500610
2021,Cole Irvin - 608344,608344
2021,Daulton Jefferies - 641726,641726
2021,James Kaprielian - 621076,621076
2021,Adam Kolarek - 592473,592473
2021,Jesus Luzardo - 666200,666200
2021,Sean Manaea - 640455,640455
2021,Sam Moll - 594580,594580
2021,Frankie Montas - 593423,593423
2021,Yusmeiro Petit - 433589,433589
2021,A.J. Puk - 640462,640462
2021,Sergio Romo - 489265,489265
2021,Burch Smith - 572143,572143
2021,Lou Trivino - 642152,642152
2021,Jordan Weems - 607179,607179
2021,J.B. Wendelken - 605525,605525
2021,Ian Anderson - 666120,666120
2021,Jesse Biddle - 592145,592145
2021,Jesse Chavez - 445926,445926
2021,Tucker Davidson - 656353,656353
2021,Grant Dayton - 594795,594795
2021,Carl Edwards Jr. - 605218,605218
2021,Jay Flaa - 664852,664852
2021,Max Fried - 608331,608331
2021,Shane Greene - 572888,572888
2021,Luke Jackson - 592426,592426
2021,Nate Jones - 518858,518858
2021,Dylan Lee - 669276,669276
2021,Chris Martin - 455119,455119
2021,Tyler Matzek - 554431,554431
2021,A.J. Minter - 621345,621345
2021,Charlie Morton - 450203,450203
2021,Kyle Muller - 666205,666205
2021,Sean Newcomb - 656794,656794
2021,Richard Rodriguez - 593144,593144
2021,Edgar Santana - 650828,650828
2021,Will Smith - 519293,519293
2021,Drew Smyly - 592767,592767
2021,Spencer Strider - 675911,675911
2021,Ty Tice - 676709,676709
2021,Josh Tomlin - 458708,458708
2021,Touki Toussaint - 657053,657053
2021,Jacob Webb - 657097,657097
2021,Bryse Wilson - 669060,669060
2021,Kyle Wright - 657140,657140
2021,Huascar Ynoa - 660623,660623
2021,Nick Anderson - 623433,623433
2021,Chris Archer - 502042,502042
2021,Shawn Armstrong - 542888,542888
2021,Shane Baz - 669358,669358
2021,Diego Castillo - 650895,650895
2021,JT Chargois - 608638,608638
2021,Adam Conley - 543045,543045
2021,Chris Ellis - 595939,595939
2021,Dietrich Enns - 608650,608650
2021,Pete Fairbanks - 664126,664126
2021,J.P. Feyereisen - 656420,656420
2021,Josh Fleming - 676596,676596
2021,Tyler Glasnow - 607192,607192
2021,Louis Head - 545343,545343
2021,David Hess - 605276,605276
2021,Rich Hill - 448179,448179
2021,Brent Honeywell - 641703,641703
2021,DJ Johnson - 597113,597113
2021,Andrew Kittredge - 552640,552640
2021,Joey Krehbiel - 607216,607216
2021,Chris Mazza - 607391,607391
2021,Shane McClanahan - 663556,663556
2021,Collin McHugh - 543521,543521
2021,Luis Patino - 672715,672715
2021,Evan Phillips - 623465,623465
2021,Sean Poppen - 664092,664092
2021,Drew Rasmussen - 656876,656876
2021,Cody Reed - 642003,642003
2021,Trevor Richards - 670950,670950
2021,David Robertson - 502085,502085
2021,Chaz Roe - 475054,475054
2021,Ryan Sherriff - 595411,595411
2021,Jeffrey Springs - 605488,605488
2021,Hunter Strickland - 519326,519326
2021,Ryan Thompson - 657044,657044
2021,Michael Wacha - 608379,608379
2021,Matt Wisler - 605538,605538
2021,Ryan Yarbrough - 642232,642232
2021,Brett Anderson - 474463,474463
2021,Aaron Ashby - 676879,676879
2021,John Axford - 446099,446099
2021,Alec Bettinger - 676424,676424
2021,Phil Bickford - 641360,641360
2021,Brad Boxberger - 502202,502202
2021,Corbin Burnes - 669203,669203
2021,Jake Cousins - 664776,664776
2021,John Curtiss - 595928,595928
2021,J.P. Feyereisen - 656420,656420
2021,Zack Godley - 643327,643327
2021,Jandel Gustave - 594311,594311
2021,Josh Hader - 623352,623352
2021,Blaine Hardy - 543278,543278
2021,Adrian Houser - 605288,605288
2021,Eric Lauer - 641778,641778
2021,Josh Lindblom - 458676,458676
2021,Hoby Milner - 571948,571948
2021,Daniel Norris - 596057,596057
2021,Freddy Peralta - 642547,642547
2021,Angel Perdomo - 622780,622780
2021,Drew Rasmussen - 656876,656876
2021,Colin Rea - 607067,607067
2021,Trevor Richards - 670950,670950
2021,Sal Romano - 607219,607219
2021,Miguel Sanchez - 667376,667376
2021,Hunter Strickland - 519326,519326
2021,Brent Suter - 608718,608718
2021,Justin Topa - 623437,623437
2021,Ryan Weber - 543901,543901
2021,Patrick Weigel - 622256,622256
2021,Devin Williams - 642207,642207
2021,Brandon Woodruff - 605540,605540
2021,Eric Yardley - 642233,642233
2021,Jordan Zimmermann - 519455,519455
2021,Jaime Barria - 642545,642545
2021,Dylan Bundy - 605164,605164
2021,Griffin Canning - 656288,656288
2021,Steve Cishek - 518553,518553
2021,Alex Claudio - 592222,592222
2021,Alex Cobb - 502171,502171
2021,Cooper Criswell - 681867,681867
2021,Reid Detmers - 672282,672282
2021,Jhonathan Diaz - 646242,646242
2021,Junior Guerra - 448855,448855
2021,Andrew Heaney - 571760,571760
2021,Jimmy Herget - 623474,623474
2021,James Hoyt - 624586,624586
2021,Raisel Iglesias - 628452,628452
2021,Janson Junk - 676083,676083
2021,Jose Marte - 665896,665896
2021,Mike Mayers - 594577,594577
2021,Packy Naughton - 676050,676050
2021,Shohei Ohtani - 660271,660271
2021,Oliver Ortega - 661383,661383
2021,Elvis Peguero - 665625,665625
2021,Felix Pena - 570240,570240
2021,Jake Petricka - 502593,502593
2021,Jose Quijada - 650671,650671
2021,Jose Quintana - 500779,500779
2021,Noe Ramirez - 598287,598287
2021,AJ Ramos - 573109,573109
2021,Chris Rodriguez - 669735,669735
2021,Ben Rowen - 594985,594985
2021,Patrick Sandoval - 663776,663776
2021,Sam Selman - 572125,572125
2021,Aaron Slegers - 642083,642083
2021,Hunter Strickland - 519326,519326
2021,Jose Suarez - 660761,660761
2021,Kyle Tyler - 667725,667725
2021,Andrew Wantz - 681806,681806
2021,Austin Warren - 681810,681810
2021,Tony Watson - 453265,453265
2021,Miguel Aguilar - 620396,620396
2021,Ryan Buchter - 488748,488748
2021,J.B. Bukauskas - 656266,656266
2021,Madison Bumgarner - 518516,518516
2021,Humberto Castellanos - 528748,528748
2021,Taylor Clarke - 664199,664199
2021,Tyler Clippard - 461325,461325
2021,Stefan Crichton - 592233,592233
2021,Chris Devenski - 606965,606965
2021,Jon Duplantier - 641541,641541
2021,Jake Faria - 607188,607188
2021,Seth Frankoff - 571676,571676
